Тип ссылки,Источник,Назначение,Исходное назначение,Анкор,Alt текст,Follow,Позиция ссылки,Категория позиции,Путь ссылки,Происхождение,Статус код
Hyperlink,https://longwang.ru/useful-articles/delayed-cargo-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/iz-kitaya-mozhet-prijti-povrezhdyonnyj-gruz/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/otkaznye-pisma/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/kak-poluchit-gruz-v-terminale-sheremetevo/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/agent-ved-broker-kitay/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/atlas-copco-innovations/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/tamozhennaya-sertifikacziya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,оборудования из Китая,,true,Content,Content,//body/div/main/div/div/p[12]/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/logistika-iz-kitaya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/posledniye-novosti-iz-kitaya/page/8/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/novosti-is-kitaya/keetayiskeeye-bankomati/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/novosti-is-kitaya/https-longwang-ru-alibaba/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/novosti-is-kitaya/spad-proizvodstva-kitaya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/novosti-is-kitaya/spad-proizvodstva-kitaya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,использовать проверенные схемы закупки оборудования,,true,Content,Content,//body/div/main/div/div/p[24]/a,HTML,200
Hyperlink,https://longwang.ru/novosti-is-kitaya/obmyenniyi-kurs-yuanya-upal/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/posledniye-novosti-iz-kitaya/page/7/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/chtoby-ozhidanie-sovpadalo-s-realnostyu-7-prakticheskih-rekomendaczii-dlya-vedeniya-biznesa-s-kitaem-s-nulya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/posledniye-novosti-iz-kitaya/page/5/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/biznes-s-kitaem-s-nulya-chto-nuzhno-znat-nachinayushhemu-predprinimatelyu/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/stoimost-dostavki-iz-kitaya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/stoimost-dostavki-iz-kitaya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,консолидацию груза,,true,Content,Content,//body/div/main/div/div/p[8]/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/postavki-danfoss/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/useful-articles/parallelnyj-import-segodnya/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/posledniye-novosti-iz-kitaya/page/6/,https://longwang.ru/supplies-services-china/equipment-from-china/,https://longwang.ru/supplies-services-china/equipment-from-china/,Оборудование из Китая,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/ul/li[@id='nav-menu-item-1389']/div/a,HTML,200
Hyperlink,https://longwang.ru/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Все услуги по Китаю →,,true,Content,Content,//body/div/main/p/a,HTML,200
Hyperlink,https://longwang.ru/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Комплекс услуг по импорту,,true,Content,Content,//body/div/main/section[4]/div/div/h2/a,HTML,200
Hyperlink,https://longwang.ru/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуг по импорту из Китая,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[1]/div/p/a,HTML,200
Hyperlink,https://longwang.ru/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,комплекс услуг по импорту,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[10]/div/p/a,HTML,200
Hyperlink,https://longwang.ru/posledniye-novosti-iz-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[8]/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[3]/div/a,HTML,200
Hyperlink,https://longwang.ru/projects/sbornye-postavki-dlya-melkogo-opta/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/poisk-i-podbor-postavshika/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Все услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[6]/div/h2[2]/a,HTML,200
Hyperlink,https://longwang.ru/vakansii-long-wang-llc/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/goods-check-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[8]/div/a,HTML,200
Hyperlink,https://longwang.ru/projects/ozon-supply-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/poisk-tovara-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/poisk-tovara-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/processing-personal-data/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/cargo/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/cargo/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/contact/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/jeleznodorojnaya-dostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/jeleznodorojnaya-dostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/dokumenty/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/proverka-postavshhika-v-kitae/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по работе с Китаем,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[15]/div/a,HTML,200
Hyperlink,https://longwang.ru/projects/oborudovanie-v-lizing-po-lgotnoj-stavke/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/projects/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/sea-shipping-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,страница услуг по Китаю,,true,Content,Content,//body/div/main/section[4]/div/div/div[@class='variants-parallel__item'][8]/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуг по Китаю,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[10]/div/a[1],HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/projects/steel-pipes-oil-mashinery/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/ved-s-kitaem/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги,,true,Content,Content,//body/div/main/section[@class='faq']/div/div/div/div/div[11]/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/projects/podbor-i-proverka-postavschika-gruzovykh-avtomobiley/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/projects/import-fittings-china/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/projects/kompressornoe-oborudovanie-v-kratchajshie-sroki/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги по Китаю,,true,Breadcrumbs,Breadcrumbs,//body/div/main/section[1]/div[@class='breadcrumbs']/div/p/span/span[2]/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,услуги по Китаю,,true,Content,Content,//body/div/main/section[@class='faq'][1]/div/div/div/div/div[4]/div/a,HTML,200
Hyperlink,https://longwang.ru/supplies-services-china/autsorsing-ved/akkreditiv-po-dogovoru-postavki/,https://longwang.ru/supplies-services-china/,https://longwang.ru/supplies-services-china/,Услуги,,true,Navigation,Navigation,//body/div/header/div/div/div[@class='header__right']/div/nav/ul/li[@id='nav-menu-item-1106']/div/a,HTML,200
