"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/02/4.svg","1736","программируемый PID контроллер камерной печи","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='eq-advantages__grid']/article[@class='eq-adv-card'][3]/div/div[@class='eq-adv-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/02/4.svg","1736","вакуумный насос в комплекте трубчатой печи","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='eq-advantages__grid']/article[@class='eq-adv-card'][3]/div/div[@class='eq-adv-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/projects/sbornye-postavki-dlya-melkogo-opta/","https://longwang.ru/wp-content/uploads/2024/02/turbosejls-1024x683.jpg","86746","Сборный груз из Китая для Wildberries и Ozon: подготовка к отправке","","200","OK","true","","","Root-Relative","//body/div/main/div[@class='projects-page__container']/div/div[1]/div/figure/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Документы ВЭД Китай","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][6]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/o-nas/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Выгодные тарифы на доставку","","200","OK","true","","","Absolute","//body/div/main/div[1]/div/div/div[@class='advantages-cargo__item'][4]/div[@class='advantages-cargo__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Поставка редукторов Brevini для действующего оборудования","","200","OK","true","","","Absolute","//body/div/main/section[3]/div/div/div[@class='variants-brevini__item'][1]/div[@class='variants-brevini__logo']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/telco-product-supply/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Поставка сенсоров Telco под заказ по артикулу","","200","OK","true","","","Absolute","//body/div/main/section[3]/div/div/div[@class='variants-brevini__item'][1]/div[@class='variants-brevini__logo']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/hydac-equipment-buy/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Поставка гидравлики Hydac под заказ по артикулу","","200","OK","true","","","Absolute","//body/div/main/section[3]/div/div/div[@class='variants-brevini__item'][1]/div[@class='variants-brevini__logo']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/baumer-sensors-order/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","поставка оборудования из Китая","","200","OK","true","","","Absolute","//body/div/main/section[3]/div/div/div[@class='variants-brevini__item'][1]/div[@class='variants-brevini__logo']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Программируемый контроллер P-тип (40 сегментов)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","ЖК-дисплей вместо цифрового (опция)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Турбомолекулярный насос для более глубокого вакуума (7×10⁻⁴ Па)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Сенсорный экран 7"" с программированием","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Программируемый контроллер T-тип: 50 программ по 50 шагов, сенсорный экран 5""","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","3 или 5 зон нагрева (индивидуальное управление)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Выбор нагревателей под температуру (нихром/SiC/MoSi₂)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Вакуумный насос в комплекте (серия BE)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Программируемый контроллер T-тип: 50 программ по 50 шагов, 5"" сенсорный экран","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/03/4.svg","1478","Программируемый контроллер P-тип (40 сегментов)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][1]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/wp-content/uploads/2024/01/international-trading.svg","1683","Контроль сделки ВЭД, из Китая под свой контракт","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][4]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/","https://longwang.ru/wp-content/uploads/2024/01/legitimate-import-goods.svg","593","Официальный ввоз в РФ","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][3]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/","https://longwang.ru/wp-content/uploads/2024/01/legitimate-import-goods.svg","593","санкционные товары из китая поступают на ваш склад","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][4]/div[@class='advantages-parallel__img']/img","Content","HTML"
"JavaScript","https://longwang.ru/contact/","https://maps.googleapis.com/maps/api/js?key=ВАШ_API_КЛЮЧ","102347","","","200","OK","true","","","Absolute","//body/div/main/script[1]","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/","https://longwang.ru/wp-content/uploads/2024/01/4-5.svg","7005","Таможенное оформление с доставкой","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][4]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/","https://longwang.ru/wp-content/uploads/2024/01/4-5.svg","7005","поставка санкционных товаров в РФ","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][3]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/","https://longwang.ru/wp-content/uploads/2024/01/3-3.svg","1430","Небольшой объем грузов","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][1]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/cargo/","https://longwang.ru/wp-content/uploads/2024/01/3-3.svg","1430","Небольшой объем грузов","","200","OK","true","","","Absolute","//body/div/main/div/div/div/div[@class='advantages-cargo__item'][3]/div[@class='advantages-cargo__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/konsolidacziya-eksporta/","https://longwang.ru/wp-content/uploads/2024/01/2-5.svg","6202","Подбор поставщика Long Wang","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][2]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/","https://longwang.ru/wp-content/uploads/2024/01/2-5.svg","6202","Заказать товары запрещенные к ввозу в Россию из Китая","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][2]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/wp-content/uploads/2024/02/2.svg","2392","Выпуск таможенной декларации","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][5]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/","https://longwang.ru/wp-content/uploads/2024/02/2.svg","2392","Подбор схемы международного перевода в Китай","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][3]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/","https://longwang.ru/wp-content/uploads/2024/02/2.svg","2392","Сопровождение поставки и оформление","","200","OK","true","","","Absolute","//body/div/main/section[3]/div/div/div[@class='variants-brevini__item'][5]/div[@class='variants-brevini__logo']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/telco-product-supply/","https://longwang.ru/wp-content/uploads/2024/02/2.svg","2392","Поставка сенсоров Telco для автоматизации производства","","200","OK","true","","","Absolute","//body/div/main/section[3]/div/div/div[@class='variants-brevini__item'][3]/div[@class='variants-brevini__logo']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/wp-content/uploads/2024/01/1-10.svg","2835","Оперативное таможенное оформление грузов","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][1]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/wp-content/uploads/2024/01/3-10.svg","1467","Услуги таможенного оформления без нарушений.","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][3]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Полная растаможка грузов из Китая.","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][2]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/tovary-optom-dlia-marketpleisa/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Полный пакет документов для Wildberries и Озон и Яндекс.Маркет","","200","OK","true","","","Absolute","//body/div/main/div/div/div/div[2]/div[@class='item-market-adv__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/parallelnyj-import-is-kitaya/brands/brevini-motion-systems-product-supplies/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Оригинал Brevini без замены на аналог","","200","OK","true","","","Absolute","//body/div/main/section[3]/div/div/div[@class='variants-brevini__item'][6]/div[@class='variants-brevini__logo']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-compact-furnaces/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Удалённое управление и мониторинг","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/water-baths-thermostats/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Пуско-наладочные работы и обучение","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-soldering-furnaces/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Увеличенная камера до 800×800×1200 мм","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/chamber-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Корундовые тигли и оснастка","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cabinets-china/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Принтер, самописец для регистрации данных","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/tubular-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Пусконаладка и обучение персонала","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/specialized-industrial-furnaces/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Пуско-наладочные работы и обучение","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/vacuum-drying-chambers/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Гарантийное и постгарантийное обслуживание","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/drying-cultivation-cabinets/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Регулируемый вентилятор для работы с порошками (L/T-тип)","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/equipment-from-china/thermo-equipment-china/muffle-furnaces-china/","https://longwang.ru/wp-content/uploads/2024/02/all-documents.svg","1139","Корундовые тигли и керамическая оснастка","","200","OK","true","","","Absolute","//body/div/main/section[7]/div/div[@class='eq-options__grid']/article[@class='eq-option-card'][5]/div[@class='eq-option-card__icon']/img","Cards","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/","https://longwang.ru/wp-content/uploads/2024/01/fullfilment-china.svg","1399","Доставка товара из Китая Long Wang","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][5]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/wp-content/uploads/2024/01/fullfilment-china.svg","1399","Документы внешнеэкономической сделки","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][5]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/wp-content/uploads/2024/01/price-avia-shipping.svg","761","Запросы таможни при оформлении","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][6]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/platezhi-v-kitai/","https://longwang.ru/wp-content/uploads/2024/01/price-avia-shipping.svg","761","Контроль прохождения транзакции в Китай","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div[@class='advantages-parallel__items']/div[@class='advantages-parallel__item'][4]/div[@class='advantages-parallel__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/aviadostavka-iz-kitaya/","https://longwang.ru/wp-content/uploads/2024/01/price-avia-shipping.svg","761","Оплата по договору и с НДС в рублях","","200","OK","true","","","Absolute","//body/div/main/div/div/div/div[@class='advantages-brevini__item'][4]/div[@class='advantages-brevini__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/","https://longwang.ru/wp-content/uploads/2024/01/custom-agent.svg","2279","Таможенное оформление при импорте из Китая","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][3]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/wp-content/uploads/2024/01/custom-agent.svg","2279","Сопровождение сделки ВЭД","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][3]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/","https://longwang.ru/wp-content/uploads/2024/01/chinese-goods-import.svg","2575","Оформим на таможне китайские товары","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][4]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/dostavka-is-kitaya/tamojennoe-oformlenie-china/","https://longwang.ru/wp-content/uploads/2024/01/chinese-goods-import.svg","2575","Безопасная растаможка грузов.","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][4]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/","https://longwang.ru/wp-content/uploads/2024/01/pay-to-china.svg","3083","Официальные оплаты по договору поставки","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][2]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/wp-content/uploads/2024/01/pay-to-china.svg","3083","Расчеты по контракту ВЭД","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][2]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/otkryt-kompaniyu-v-kitae/","https://longwang.ru/wp-content/uploads/2024/01/supply-contract.svg","3134","Заключение и проверка международного контракта с поставщиком","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][1]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Image","https://longwang.ru/supplies-services-china/autsorsing-ved/","https://longwang.ru/wp-content/uploads/2024/01/supply-contract.svg","3134","Аутсорсинг ВЭД Китай? привезти товар из Китая под свой контракт","","200","OK","true","","","Absolute","//body/div/main/section[2]/div/div/div[@class='advantages-outsorcing__item'][1]/div[@class='advantages-outsorcing__img']/img","Content","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","90379","","Читать далее »","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/div[2]/div[@class='item-news__bottom']/a","Content","HTML"
"Hyperlink","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","90379","Поиск","","200","OK","true","","","Path-Relative","//body/div/header/div/div/div[@class='block-sv']/div[4]/a","Header","HTML"
"Hyperlink","https://longwang.ru/novosti-is-kitaya/spros-na-kitajskie-brendy-televizorov/","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","90379","","Следующая запись","200","OK","true","","","Absolute","//body/div/main/div/div/nav/div/div[@class='nav-next']/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/international/","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","90379","","Читать далее »","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/div[1]/div[@class='item-news__bottom']/a","Content","HTML"
"Hyperlink","https://longwang.ru/novosti-is-kitaya/kitajskie-akczii-v-rossii/","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","90379","","Предыдущая запись","200","OK","true","","","Absolute","//body/div/main/div/div/nav/div/div/a","Navigation","HTML"
"HTML Canonical","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","https://longwang.ru/international/keetay-nasheemee-partnyeramee/","90379","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","","2","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/nav/div/a[1]","Navigation","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","","","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/nav/div/a[3]","Navigation","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","Поиск","","200","OK","true","","","Path-Relative","//body/div/header/div/div/div[@class='block-sv']/div[4]/a","Header","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/page/3/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","","","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/nav/div/a[1]","Navigation","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/page/3/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","","2","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/nav/div/a[3]","Navigation","HTML"
"HTML Canonical","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"HTML Rel Next","https://longwang.ru/posledniye-novosti-iz-kitaya/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","","","200","OK","true","","","Absolute","//head/link[2]","Head","HTML"
"HTML Rel Prev","https://longwang.ru/posledniye-novosti-iz-kitaya/page/3/","https://longwang.ru/posledniye-novosti-iz-kitaya/page/2/","108265","","","200","OK","true","","","Absolute","//head/link[2]","Head","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","99663","","Читать далее »","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/div[8]/div[@class='item-news__bottom']/a","Content","HTML"
"Hyperlink","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","99663","Поиск","","200","OK","true","","","Path-Relative","//body/div/header/div/div/div[@class='block-sv']/div[4]/a","Header","HTML"
"Hyperlink","https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","99663","","Следующая запись","200","OK","true","","","Absolute","//body/div/main/div/div/nav/div/div[@class='nav-next']/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/useful-articles/purchase-of-construction-equipment/","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","99663","","Предыдущая запись","200","OK","true","","","Absolute","//body/div/main/div/div/nav/div/div[@class='nav-previous']/a","Navigation","HTML"
"Hyperlink","https://longwang.ru/useful-articles/","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","99663","","Читать далее »","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/div[5]/div[@class='item-news__bottom']/a","Content","HTML"
"HTML Canonical","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","99663","","","200","OK","true","","","Absolute","//head/link[1]","Head","HTML"
"Hyperlink","https://longwang.ru/posledniye-novosti-iz-kitaya/","https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/","105203","","Читать далее »","200","OK","true","","","Absolute","//body/div/main/div/div/div[@class='news-page__left']/div/div[9]/div[@class='item-news__bottom']/a","Content","HTML"
"Hyperlink","https://longwang.ru/useful-articles/kak-dostavit-gruz-iz-kitaya/","https://longwang.ru/useful-articles/kupit-elektroniku-nesmotrya-na-sankczii/","105203","","Подробно разобрали нюансы карго в отдельной статье →","200","OK","true","","","Root-Relative","//body/div/main/div/div/div/table/tbody/tr[5]/td[5]/a","Content","HTML"
